resp_id,plot_id,district,village,startdate,pv_nonpaddy,pv_only_straw,pv_straw_stubble,pv_stand_stubble,pv_straw_collect,pv_burnt_roots2,pv_burnt_roots1,pv_wet_ash,pv_float_ash,pv_ash_visible,pv_burnt_grass,pv_trees_burnt,pv_visit_date,pv_burnt_alt,pv_burnt,pv_burnt_any,pv_paddy,p_burnt,p_burnt_alt,p_burnt_visit,plot_gpslatitude,plot_gpslongitude,plot_gpsaltitude,plot_gpsaccuracy,sowed,stubble_present,manage_stubble,if_tilled
128801381,p1,Bathinda,Sivian,12-Nov-19,No,.s,.s,.s,.s,No,.s,.s,.s,No,No,.s,21865,0,0,0,1,0,0,,30.265711,74.918175,198.5,4,No,No,,No
128801381,p1,Bathinda,Sivian,21-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",,,,No,.s,21874,0,0,0,1,0,0,,,,,,Yes,No,,Yes
128801381,p2,Bathinda,Sivian,12-Nov-19,No,.s,.s,.s,.s,No,.s,.s,.s,No,No,No,21865,0,0,0,1,0,0,,30.265579,74.916679,193.89999,4.5,No,No,,No
128801381,p2,Bathinda,Sivian,21-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",,,,No,No,21874,0,0,0,1,0,0,,,,,,Yes,No,,Yes
128801991,p1,Bathinda,Sivian,14-Nov-19,No,.s,.s,.s,.s,.s,"Yes, burnt roots and stems are mixed in the soil.",.s,.s,No,No,.s,21867,0,1,1,1,1,0,1,30.25676,74.895943,194,1,Yes,No,,Yes
129100631,p1,Bathinda,Siriewala,15-Nov-19,No,.s,.s,.s,.s,No,.s,.s,.s,No,No,No,21868,0,0,0,1,0,0,,30.478903,75.067535,200,4.4000001,No,No,,No
129100631,p1,Bathinda,Siriewala,18-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",,,,No,No,21871,0,0,0,1,0,0,,,,,,Yes,No,,Yes
129100861,p1,Bathinda,Siriewala,16-Nov-19,No,.s,.s,.s,.s,No,.s,.s,.s,No,No,Yes,21869,1,0,1,1,0,1,,30.497423,75.060532,201.8,4,No,No,,No
129100861,p1,Bathinda,Siriewala,18-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",,,,No,.s,21871,0,0,0,1,0,1,,,,,,Yes,No,,Yes
129101101,p1,Bathinda,Siriewala,8-Nov-19,No,.s,No,.s,.s,.s,.s,.s,.s,No,No,No,21861,0,0,0,1,0,0,,30.494677,75.050949,191.5,5,No,"Yes, loose straw spread over standing stubble is visible",Incorporate into the soil,
129101101,p1,Bathinda,Siriewala,16-Nov-19,No,No,.s,.s,.s,.s,.s,,,,No,No,21869,0,0,0,1,0,0,,,,,,Yes,"Yes, only loose straw is visible",,
129101101,p1,Bathinda,Siriewala,21-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",,,,No,No,21874,0,0,0,1,0,0,,,,,,Yes,No,,Yes
129103071,p1,Bathinda,Siriewala,4-Nov-19,No,.s,No,.s,.s,.s,.s,.s,.s,No,No,.s,21857,0,0,0,1,0,0,,30.479939,75.052452,191.89999,4.5,,"Yes, loose straw spread over standing stubble is visible",Use happy seeder,
129103071,p1,Bathinda,Siriewala,7-Nov-19,No,.s,No,.s,.s,.s,.s,,,,No,No,21860,0,0,0,1,0,0,,,,,,Yes,"Yes, loose straw spread over standing stubble is visible",,
129600301,p1,Bathinda,Teona Pujarian,19-Nov-19,No,No,.s,.s,.s,.s,.s,No,.s,.s,No,No,21872,0,0,0,1,0,0,,29.933666,75.069962,185.10001,4.9000001,No,"Yes, only loose straw is visible",Use happy seeder,
129600301,p1,Bathinda,Teona Pujarian,24-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",,,,No,No,21877,0,0,0,1,0,0,,,,,,Yes,No,,Yes
129600641,p1,Bathinda,Teona Pujarian,8-Nov-19,No,.s,.s,No,,.s,.s,.s,.s,No,No,No,21861,0,0,0,1,0,0,,29.919214,75.065727,195.89999,4.5999999,No,Only standing stubble is visible,Sell/give away the stubble,
129600641,p1,Bathinda,Teona Pujarian,14-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",,,,No,No,21867,0,0,0,1,0,0,,,,,,Yes,No,,Yes
205500251,p1,Faridkot,Bihle Wala,5-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",No,.s,.s,No,No,21858,0,0,0,1,0,0,,30.670338,74.610245,180,3.5,,No,,Yes
205500461,p1,Faridkot,Bihle Wala,23-Nov-19,No,No,.s,.s,.s,.s,.s,.s,.s,No,No,No,21876,0,0,0,1,0,0,,30.663876,74.596542,185.89999,4.4000001,No,"Yes, only loose straw is visible",Sell/give away the stubble,
205500461,p1,Faridkot,Bihle Wala,27-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",,,,No,.s,21880,0,0,0,1,0,0,,,,,,Yes,No,,Yes
205500461,p2,Faridkot,Bihle Wala,23-Nov-19,No,No,.s,.s,.s,.s,.s,.s,.s,No,No,No,21876,0,0,0,1,0,0,,30.663799,74.596336,178.10001,4.5999999,No,"Yes, only loose straw is visible",Sell/give away the stubble,
205500461,p2,Faridkot,Bihle Wala,27-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",,,,No,.s,21880,0,0,0,1,0,0,,,,,,Yes,No,,Yes
205500801,p1,Faridkot,Bihle Wala,28-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",.s,.s,No,No,No,21881,0,0,0,1,0,0,,30.682085,74.603157,189.60001,4.8000002,Yes,No,,Yes
205500801,p2,Faridkot,Bihle Wala,28-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",.s,.s,No,No,.s,21881,0,0,0,1,0,0,,30.682344,74.603127,193.8,4.6999998,Yes,No,,Yes
205500801,p3,Faridkot,Bihle Wala,28-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",.s,.s,No,No,No,21881,0,0,0,1,0,0,,30.681885,74.603981,187.39999,4.5,Yes,No,,Yes
206200071,p1,Faridkot,Burj Hari Ka,3-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",.s,.s,No,No,.s,21856,0,0,0,1,0,0,,30.54874,74.93679,195.10001,8.6000004,,No,,Yes
206200071,p2,Faridkot,Burj Hari Ka,3-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",.s,.s,No,No,No,21856,0,0,0,1,0,0,,30.547619,74.936661,199.8,5,,No,,Yes
206200641,p1,Faridkot,Burj Hari Ka,19-Nov-19,No,.s,.s,.s,.s,No,.s,.s,.s,No,No,.s,21872,0,0,0,1,0,0,,30.545322,74.918381,185.60001,4.6999998,No,Rolled bales are visible,,No
206200641,p1,Faridkot,Burj Hari Ka,22-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",,,,No,No,21875,0,0,0,1,0,0,,,,,,Yes,No,,Yes
206200841,p1,Faridkot,Burj Hari Ka,5-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",.s,.s,No,No,No,21858,0,0,0,1,0,0,,30.551456,74.935547,217.89999,4.8000002,,No,,Yes
206200841,p2,Faridkot,Burj Hari Ka,5-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",.s,.s,No,No,No,21858,0,0,0,1,0,0,,30.546125,74.93705,198.60001,4.1999998,,No,,Yes
206200951,p1,Faridkot,Burj Hari Ka,7-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",.s,.s,No,No,No,21860,0,0,0,1,0,0,,30.560122,74.940765,196.89999,4.0999999,No,No,,Yes
206200951,p2,Faridkot,Burj Hari Ka,7-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",.s,.s,No,No,No,21860,0,0,0,1,0,0,,30.560171,74.940109,197.39999,5,No,No,,Yes
206200951,p3,Faridkot,Burj Hari Ka,11-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",,,,No,.s,21864,0,0,0,1,0,0,,,,,,No,No,,Yes
206200951,p4,Faridkot,Burj Hari Ka,11-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",.s,.s,No,No,.s,21864,0,0,0,1,0,0,,30.548685,74.948502,197.89999,4,No,No,,Yes
206200951,p5,Faridkot,Burj Hari Ka,11-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",.s,.s,No,No,No,21864,0,0,0,1,0,0,,30.549267,74.948021,197.3,4.5,No,No,,Yes
206900061,p1,Faridkot,Chahal,11-Nov-19,No,.s,.s,.s,.s,No,.s,.s,.s,No,No,.s,21864,0,0,0,1,0,0,,30.657799,74.794281,212.89999,4.8000002,No,No,,No
206900061,p1,Faridkot,Chahal,25-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",,,,No,.s,21878,0,0,0,1,0,0,,,,,,Yes,No,,Yes
206900061,p2,Faridkot,Chahal,11-Nov-19,No,.s,.s,.s,.s,Yes,.s,.s,.s,Yes,Yes,.s,21864,1,1,1,1,1,1,1,30.64584,74.795143,190.7,3.9000001,No,No,,No
206900061,p2,Faridkot,Chahal,25-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",,,,No,No,21878,0,0,0,1,1,1,1,,,,,Yes,No,,Yes
206900831,p1,Faridkot,Chahal,29-Oct-19,No,.s,.s,.s,.s,No,.s,No,.s,.s,No,No,21851,0,0,0,1,0,0,,30.645126,74.800903,195,4,,No,,No
208100621,p1,Faridkot,Deep Singh Wala,31-Oct-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",No,.s,.s,No,.s,21853,0,0,0,1,0,0,,30.732647,74.472504,183.39999,4,,No,,Yes
208100921,p1,Faridkot,Deep Singh Wala,2-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",No,.s,.s,No,No,21855,0,0,0,1,0,0,,30.737352,74.475281,205.7,4,,No,,Yes
208100921,p1,Faridkot,Deep Singh Wala,15-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",,,,No,No,21868,0,0,0,1,0,0,,,,,,No,No,,Yes
208100921,p2,Faridkot,Deep Singh Wala,2-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",.s,No,.s,No,.s,21855,0,0,0,1,0,0,,30.736633,74.473335,202.7,4.3000002,,No,,Yes
208100921,p2,Faridkot,Deep Singh Wala,15-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",,,,No,.s,21868,0,0,0,1,0,0,,,,,,No,No,,Yes
208101531,p1,Faridkot,Deep Singh Wala,26-Oct-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",.s,.s,No,No,No,21848,0,0,0,1,0,0,,30.72925,74.477097,177.5,4.0999999,,No,,Yes
208101661,p1,Faridkot,Deep Singh Wala,10-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",.s,.s,No,No,No,21863,0,0,0,1,0,0,,30.729721,74.476395,183,4.1999998,No,No,,Yes
208401811,p1,Faridkot,Dhaipai,26-Oct-19,No,No,.s,.s,.s,.s,.s,.s,.s,No,No,No,21848,0,0,0,1,0,0,,30.509306,74.833092,209.3,5,,"Yes, only loose straw is visible",Use mulcher,
208401811,p1,Faridkot,Dhaipai,5-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",,,,No,No,21858,0,0,0,1,0,0,,,,,,Yes,No,,Yes
208401811,p2,Faridkot,Dhaipai,26-Oct-19,No,.s,No,.s,.s,.s,.s,.s,.s,No,No,No,21848,0,0,0,1,0,0,,30.508949,74.833626,192.39999,4.8000002,,"Yes, loose straw spread over standing stubble is visible",Use mulcher,
208401811,p2,Faridkot,Dhaipai,5-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",,,,No,No,21858,0,0,0,1,0,0,,,,,,Yes,No,,Yes
208401811,p3,Faridkot,Dhaipai,26-Oct-19,No,.s,No,.s,.s,.s,.s,.s,.s,No,No,.s,21848,0,0,0,1,0,0,,30.507479,74.835114,197.3,4.5999999,,"Yes, loose straw spread over standing stubble is visible",Use mulcher,
208401811,p3,Faridkot,Dhaipai,5-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",,,,No,.s,21858,0,0,0,1,0,0,,,,,,Yes,No,,Yes
208402081,p1,Faridkot,Dhaipai,30-Oct-19,No,No,.s,.s,.s,.s,.s,.s,.s,No,No,No,21852,0,0,0,1,0,0,,30.515192,74.820679,216.60001,4.0999999,,"Yes, only loose straw is visible",Use happy seeder,
208402081,p1,Faridkot,Dhaipai,12-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",,,,No,No,21865,0,0,0,1,0,0,,,,,,No,No,,Yes
208402081,p2,Faridkot,Dhaipai,30-Oct-19,No,No,.s,.s,.s,.s,.s,.s,.s,No,No,No,21852,0,0,0,1,0,0,,30.514957,74.821281,191.89999,4,,"Yes, only loose straw is visible",Use happy seeder,
208402081,p2,Faridkot,Dhaipai,12-Nov-19,No,No,.s,.s,.s,.s,.s,,,,No,.s,21865,0,0,0,1,0,0,,,,,,No,"Yes, only loose straw is visible",,
208402201,p1,Faridkot,Dhaipai,22-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",.s,.s,No,No,.s,21875,0,0,0,1,0,0,,30.514692,74.818123,199.10001,1,No,No,,Yes
208402201,p2,Faridkot,Dhaipai,22-Nov-19,No,.s,.s,.s,.s,.s,"Yes, burnt roots and stems are mixed in the soil.",.s,.s,No,Yes,Yes,21875,1,1,1,1,1,1,1,30.505289,74.815582,201.39999,2,Yes,No,,Yes
209100681,p1,Faridkot,Dhudhi,17-Nov-19,No,.s,.s,.s,.s,No,.s,.s,.s,No,No,No,21870,0,0,0,1,0,0,,30.68524,74.862793,199,3.9000001,No,No,,No
209100681,p1,Faridkot,Dhudhi,21-Nov-19,No,.s,No,.s,.s,.s,.s,,,,No,.s,21874,0,0,0,1,0,0,,,,,,Yes,"Yes, loose straw spread over standing stubble is visible",,
209100681,p2,Faridkot,Dhudhi,17-Nov-19,No,.s,.s,.s,.s,No,.s,.s,.s,No,No,.s,21870,0,0,0,1,0,0,,30.686422,74.85778,205.89999,3.9000001,No,No,,No
209101011,p1,Faridkot,Dhudhi,5-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",.s,.s,No,No,.s,21858,0,0,0,1,0,0,,30.695124,74.866394,195.7,4.6999998,,No,,Yes
209200841,p1,Faridkot,Dhurkot,29-Oct-19,No,.s,.s,.s,.s,No,.s,.s,.s,No,No,No,21851,0,0,0,1,0,0,,30.715488,74.876106,194.5,3.9000001,,No,,No
209200841,p1,Faridkot,Dhurkot,13-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",,,,No,No,21866,0,0,0,1,0,0,,,,,,Yes,No,,Yes
212801141,p1,Faridkot,Hari Nau,24-Oct-19,No,No,.s,.s,.s,.s,.s,,,,No,No,21846,0,0,0,1,0,0,,30.499233,74.765434,190.3,4.5999999,,"Yes, only loose straw is visible",Incorporate into the soil,
212801141,p1,Faridkot,Hari Nau,10-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",,,,No,No,21863,0,0,0,1,0,0,,,,,,No,No,,Yes
212801141,p2,Faridkot,Hari Nau,24-Oct-19,No,No,.s,.s,.s,.s,.s,,,,No,No,21846,0,0,0,1,0,0,,30.497286,74.765884,195.39999,3.9000001,,"Yes, only loose straw is visible",Incorporate into the soil,
212801141,p2,Faridkot,Hari Nau,10-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",,,,No,No,21863,0,0,0,1,0,0,,,,,,Yes,No,,Yes
212801251,p1,Faridkot,Hari Nau,11-Nov-19,No,.s,.s,.s,.s,No,.s,.s,.s,No,No,.s,21864,0,0,0,1,0,0,,30.517227,74.783966,194.2,3.9000001,No,No,,No
212801251,p1,Faridkot,Hari Nau,17-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",,,,No,.s,21870,0,0,0,1,0,0,,,,,,Yes,No,,Yes
212802381,p1,Faridkot,Hari Nau,14-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",.s,.s,No,No,No,21867,0,0,0,1,0,0,,30.501263,74.786774,190,4.1999998,No,No,,Yes
212802381,p2,Faridkot,Hari Nau,14-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",.s,.s,No,No,No,21867,0,0,0,1,0,0,,30.501219,74.788124,195.39999,4.4000001,No,No,,Yes
212802381,p3,Faridkot,Hari Nau,14-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",.s,.s,No,No,.s,21867,0,0,0,1,0,0,,30.501463,74.788116,196.10001,3.9000001,No,No,,Yes
213101181,p1,Faridkot,Jaito,15-Nov-19,No,.s,.s,Yes,,.s,.s,.s,.s,Yes,No,.s,21868,1,1,1,1,1,1,1,30.47599,74.914749,200.60001,4.5,Yes,Only standing stubble is visible,,
213101181,p2,Faridkot,Jaito,15-Nov-19,No,.s,.s,Yes,,.s,.s,.s,.s,Yes,Yes,Yes,21868,1,1,1,1,1,1,1,30.474375,74.908272,200.10001,4.3000002,Yes,Only standing stubble is visible,,
213101741,p1,Faridkot,Jaito,20-Nov-19,No,.s,.s,No,,.s,.s,.s,.s,No,No,.s,21873,0,0,0,1,0,0,,30.443491,74.860092,195.10001,3.9000001,No,Only standing stubble is visible,Use happy seeder,
213101741,p1,Faridkot,Jaito,30-Nov-19,No,.s,.s,No,,.s,.s,,,,No,.s,21883,0,0,0,1,0,0,,,,,,Yes,Only standing stubble is visible,,
213101741,p2,Faridkot,Jaito,20-Nov-19,No,.s,.s,No,,.s,.s,.s,.s,No,No,No,21873,0,0,0,1,0,0,,30.445604,74.860062,197,3.9000001,No,Only standing stubble is visible,Use happy seeder,
213101741,p2,Faridkot,Jaito,30-Nov-19,No,.s,.s,No,,.s,.s,,,,No,No,21883,0,0,0,1,0,0,,,,,,Yes,Only standing stubble is visible,,
216102951,p1,Faridkot,Khara,15-Nov-19,No,.s,No,.s,.s,.s,.s,.s,.s,No,No,No,21868,0,0,0,1,0,0,,30.552574,74.727448,188.3,3.9000001,No,"Yes, loose straw spread over standing stubble is visible",Incorporate into the soil,
216102951,p2,Faridkot,Khara,20-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",,,,No,No,21873,0,0,0,1,0,0,,,,,,Yes,No,,Yes
216500891,p1,Faridkot,Kohaar Wala,8-Nov-19,No,.s,.s,.s,.s,No,.s,.s,.s,No,No,No,21861,0,0,0,1,0,0,,30.530672,74.770302,190.7,4.0999999,No,No,,No
216500891,p1,Faridkot,Kohaar Wala,13-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",,,,No,No,21866,0,0,0,1,0,0,,,,,,No,No,,Yes
216500891,p2,Faridkot,Kohaar Wala,8-Nov-19,No,.s,.s,.s,.s,No,.s,.s,.s,No,No,No,21861,0,0,0,1,0,0,,30.530565,74.771637,192.8,4.3000002,No,No,,No
216500891,p2,Faridkot,Kohaar Wala,13-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",,,,No,No,21866,0,0,0,1,0,0,,,,,,No,No,,Yes
216500891,p3,Faridkot,Kohaar Wala,8-Nov-19,No,.s,.s,.s,.s,No,.s,.s,.s,No,No,No,21861,0,0,0,1,0,0,,30.530455,74.771889,186.7,4.4000001,No,No,,No
216500891,p3,Faridkot,Kohaar Wala,13-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",,,,No,No,21866,0,0,0,1,0,0,,,,,,No,No,,Yes
222600591,p1,Faridkot,Pakhi Kalan,5-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",.s,.s,No,No,No,21858,0,0,0,1,0,0,,30.776724,74.763481,190.3,3.9000001,,No,,Yes
223000251,p1,Faridkot,Panjgrain Kalan,21-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",.s,.s,No,No,.s,21874,0,0,0,1,0,0,,30.619406,74.920845,201,4.6999998,Yes,No,,Yes
223002951,p1,Faridkot,Panjgrain Kalan,8-Nov-19,No,.s,.s,.s,.s,No,.s,.s,.s,No,No,No,21861,0,0,0,1,0,0,,30.628588,74.89119,201.89999,4.8000002,No,Rolled bales are visible,,No
223002951,p1,Faridkot,Panjgrain Kalan,12-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",,,,No,No,21865,0,0,0,1,0,0,,,,,,Yes,No,,Yes
226500731,p1,Faridkot,Rori Kapura,13-Nov-19,No,.s,.s,.s,.s,.s,"Yes, burnt roots and stems are mixed in the soil.",.s,.s,No,Yes,Yes,21866,1,1,1,1,1,1,1,30.449547,74.798225,193.3,4.5,No,No,,Yes
226500971,p1,Faridkot,Rori Kapura,21-Nov-19,No,.s,.s,.s,.s,No,.s,.s,.s,No,No,No,21874,0,0,0,1,0,0,,30.454784,74.827477,177.2,4.3000002,No,No,,No
226500971,p1,Faridkot,Rori Kapura,28-Nov-19,No,.s,.s,No,,.s,.s,,,,No,No,21881,0,0,0,1,0,0,,,,,,Yes,Only standing stubble is visible,,
226501121,p1,Faridkot,Rori Kapura,11-Nov-19,No,.s,.s,.s,.s,No,.s,.s,.s,No,No,.s,21864,0,0,0,1,0,0,,30.456327,74.800217,198.8,4.6999998,No,Rolled bales are visible,,No
226501121,p1,Faridkot,Rori Kapura,20-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",,,,No,No,21873,0,0,0,1,0,0,,,,,,Yes,No,,Yes
226901091,p1,Faridkot,Sadiq,31-Oct-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",.s,.s,No,No,No,21853,0,0,0,1,0,0,,30.701305,74.572906,186.3,3.9000001,,No,,Yes
226901091,p2,Faridkot,Sadiq,31-Oct-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",No,.s,.s,No,No,21853,0,0,0,1,0,0,,30.703165,74.573402,189.2,4.5999999,,No,,Yes
226901271,p1,Faridkot,Sadiq,20-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",.s,.s,No,No,No,21873,0,0,0,1,0,0,,30.708786,74.572128,203,4.6999998,Yes,No,,Yes
226901331,p1,Faridkot,Sadiq,21-Nov-19,No,.s,.s,.s,.s,.s,.s,.s,.s,No,No,No,21874,0,0,0,1,0,0,,30.711168,74.572128,192.39999,4,Yes,The straw is loose but has been collected in one part of the plot.,.o,
226901331,p2,Faridkot,Sadiq,21-Nov-19,No,.s,.s,.s,.s,.s,.s,.s,.s,No,No,No,21874,0,0,0,1,0,0,,30.711239,74.572845,189.8,5.1999998,Yes,The straw is loose but has been collected in one part of the plot.,.o,
226901331,p3,Faridkot,Sadiq,21-Nov-19,No,.s,.s,.s,.s,.s,.s,No,.s,.s,No,Yes,21874,1,0,1,1,0,1,,30.710365,74.572647,175.89999,4.8000002,Yes,The straw is loose but has been collected in one part of the plot.,.o,
228700181,p1,Faridkot,Sirsari,11-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",.s,.s,No,No,No,21864,0,0,0,1,0,0,,30.644884,74.873009,210.60001,4.8000002,No,No,,Yes
228700181,p2,Faridkot,Sirsari,11-Nov-19,No,.s,.s,.s,.s,No,.s,.s,.s,No,No,No,21864,0,0,0,1,0,0,,30.643602,74.884109,196.10001,3.9000001,No,No,,No
228700351,p1,Faridkot,Sirsari,18-Nov-19,No,.s,.s,.s,.s,No,.s,.s,.s,No,No,No,21871,0,0,0,1,0,0,,30.638384,74.871033,196.60001,4,No,No,,No
228700351,p1,Faridkot,Sirsari,22-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",,,,No,No,21875,0,0,0,1,0,0,,,,,,Yes,No,,Yes
228700731,p1,Faridkot,Sirsari,16-Nov-19,No,.s,.s,.s,.s,No,.s,.s,.s,No,No,No,21869,0,0,0,1,0,0,,30.648293,74.878922,194,3.9000001,No,Rolled bales are visible,,No
228700731,p1,Faridkot,Sirsari,29-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",,,,No,No,21882,0,0,0,1,0,0,,,,,,Yes,No,,Yes
101400031,p2,Bathinda,Amarpura Urf Gurthuri,10-Nov-19,No,.s,.s,.s,.s,.s,"Yes, burnt roots and stems are mixed in the soil.",.s,.s,Yes,Yes,Yes,21863,1,1,1,1,1,1,1,30.046505,74.825737,186.89999,4.9000001,Yes,No,,Yes
122401971,p2,Bathinda,Nehian Wala,13-Nov-19,No,.s,.s,.s,.s,No,.s,No,.s,.s,No,.s,21866,0,0,0,1,0,0,,30.300285,74.926445,198.39999,8.6999998,No,Rolled bales are visible,,No
125300331,p1,Bathinda,Ram Tirath Jaga,10-Nov-19,No,.s,.s,No,,.s,.s,.s,.s,No,No,No,21863,0,0,0,1,0,0,,29.954491,75.131432,212.7,4.5999999,No,Only standing stubble is visible,Roll into bales,
128800441,p2,Bathinda,Sivian,10-Nov-19,No,.s,.s,.s,.s,.s,"No, there are no burnt roots and stems visible.",.s,.s,No,No,No,21863,0,0,0,1,0,0,,30.259817,74.876266,192.8,4.3000002,No,No,,Yes
128801261,p1,Bathinda,Sivian,10-Nov-19,No,.s,.s,.s,.s,No,.s,.s,.s,No,No,.s,21863,0,0,0,1,0,0,,30.25963,74.914055,191.39999,4,No,Rolled bales are visible,,No